customer_id,customer_code,customer_name,region_id,city,channel,tier,created_at
316,C0000316,Customer 316,1,Gurgaon,General Trade,Bronze,2021-10-31T00:00:00
317,C0000317,Customer 317,4,Ahmedabad,E-Commerce,Bronze,2025-01-26T00:00:00
318,C0000318,Customer 318,5,Indore,General Trade,Bronze,2023-01-27T00:00:00
319,C0000319,Customer 319,3,Patna,Institutional,Bronze,2022-04-17T00:00:00
320,C0000320,Customer 320,2,Bengaluru,General Trade,Bronze,2024-02-22T00:00:00
321,C0000321,Customer 321,3,Patna,Modern Trade,Bronze,2024-09-05T00:00:00
322,C0000322,Customer 322,1,Jaipur,General Trade,Bronze,2024-02-25T00:00:00
323,C0000323,Customer 323,4,Pune,Institutional,Bronze,2022-04-08T00:00:00
324,C0000324,Customer 324,3,Kolkata,Modern Trade,Bronze,2021-05-22T00:00:00
325,C0000325,Customer 325,1,Gurgaon,Modern Trade,Gold,2024-03-01T00:00:00
326,C0000326,Customer 326,3,Guwahati,Modern Trade,Gold,2023-09-12T00:00:00
327,C0000327,Customer 327,1,Delhi,E-Commerce,Bronze,2024-03-01T00:00:00
328,C0000328,Customer 328,1,Gurgaon,Institutional,Bronze,2023-06-23T00:00:00
329,C0000329,Customer 329,2,Hyderabad,Modern Trade,Silver,2021-05-27T00:00:00
330,C0000330,Customer 330,4,Ahmedabad,Institutional,Gold,2022-09-14T00:00:00
331,C0000331,Customer 331,5,Bhopal,E-Commerce,Silver,2022-11-04T00:00:00
332,C0000332,Customer 332,3,Patna,Institutional,Bronze,2022-08-13T00:00:00
333,C0000333,Customer 333,2,Bengaluru,General Trade,Silver,2024-08-12T00:00:00
334,C0000334,Customer 334,1,Gurgaon,Institutional,Bronze,2024-09-02T00:00:00
335,C0000335,Customer 335,2,Bengaluru,Institutional,Bronze,2022-05-07T00:00:00
336,C0000336,Customer 336,1,Noida,General Trade,Silver,2022-09-19T00:00:00
337,C0000337,Customer 337,2,Bengaluru,Modern Trade,Silver,2023-01-25T00:00:00
338,C0000338,Customer 338,4,Pune,Institutional,Bronze,2022-06-12T00:00:00
339,C0000339,Customer 339,4,Pune,E-Commerce,Bronze,2022-09-13T00:00:00
340,C0000340,Customer 340,1,Gurgaon,Institutional,Bronze,2022-01-21T00:00:00
341,C0000341,Customer 341,2,Bengaluru,General Trade,Bronze,2024-03-23T00:00:00
342,C0000342,Customer 342,1,Delhi,E-Commerce,Silver,2024-06-11T00:00:00
343,C0000343,Customer 343,4,Mumbai,Institutional,Silver,2023-03-01T00:00:00
344,C0000344,Customer 344,1,Gurgaon,General Trade,Bronze,2024-05-12T00:00:00
345,C0000345,Customer 345,2,Hyderabad,Modern Trade,Bronze,2022-01-31T00:00:00
346,C0000346,Customer 346,1,Delhi,Institutional,Bronze,2021-06-22T00:00:00
347,C0000347,Customer 347,5,Indore,Modern Trade,Gold,2023-12-18T00:00:00
348,C0000348,Customer 348,4,Pune,Modern Trade,Bronze,2023-06-16T00:00:00
349,C0000349,Customer 349,5,Bhopal,General Trade,Bronze,2021-04-12T00:00:00
350,C0000350,Customer 350,5,Bhopal,Modern Trade,Bronze,2022-01-23T00:00:00
351,C0000351,Customer 351,4,Mumbai,Modern Trade,Bronze,2021-06-28T00:00:00
352,C0000352,Customer 352,5,Nagpur,Modern Trade,Silver,2024-09-04T00:00:00
353,C0000353,Customer 353,4,Pune,Modern Trade,Bronze,2022-04-30T00:00:00
354,C0000354,Customer 354,3,Kolkata,Modern Trade,Bronze,2023-12-14T00:00:00
355,C0000355,Customer 355,5,Indore,Modern Trade,Silver,2021-08-23T00:00:00
356,C0000356,Customer 356,4,Pune,E-Commerce,Bronze,2025-02-08T00:00:00
357,C0000357,Customer 357,1,Delhi,Modern Trade,Bronze,2024-08-01T00:00:00
358,C0000358,Customer 358,1,Delhi,Institutional,Gold,2024-10-15T00:00:00
359,C0000359,Customer 359,5,Bhopal,Institutional,Bronze,2021-06-21T00:00:00
360,C0000360,Customer 360,4,Pune,E-Commerce,Silver,2024-11-22T00:00:00
361,C0000361,Customer 361,2,Kochi,Modern Trade,Bronze,2022-06-17T00:00:00
362,C0000362,Customer 362,5,Indore,E-Commerce,Silver,2022-09-17T00:00:00
363,C0000363,Customer 363,4,Mumbai,E-Commerce,Silver,2024-09-09T00:00:00
364,C0000364,Customer 364,2,Bengaluru,Modern Trade,Gold,2023-11-24T00:00:00
365,C0000365,Customer 365,2,Chennai,E-Commerce,Bronze,2021-02-28T00:00:00
366,C0000366,Customer 366,1,Delhi,General Trade,Bronze,2022-05-24T00:00:00
367,C0000367,Customer 367,5,Indore,Modern Trade,Bronze,2021-05-22T00:00:00
368,C0000368,Customer 368,3,Patna,Institutional,Bronze,2024-01-28T00:00:00
369,C0000369,Customer 369,2,Chennai,Modern Trade,Silver,2021-07-24T00:00:00
370,C0000370,Customer 370,3,Kolkata,Institutional,Bronze,2022-07-07T00:00:00
371,C0000371,Customer 371,3,Guwahati,Modern Trade,Gold,2022-03-22T00:00:00
372,C0000372,Customer 372,4,Surat,Modern Trade,Silver,2022-07-08T00:00:00
373,C0000373,Customer 373,1,Gurgaon,E-Commerce,Silver,2022-08-02T00:00:00
374,C0000374,Customer 374,4,Ahmedabad,E-Commerce,Bronze,2022-01-28T00:00:00
375,C0000375,Customer 375,3,Kolkata,Modern Trade,Silver,2022-08-06T00:00:00
376,C0000376,Customer 376,3,Patna,E-Commerce,Bronze,2023-03-12T00:00:00
377,C0000377,Customer 377,4,Surat,General Trade,Bronze,2022-07-23T00:00:00
378,C0000378,Customer 378,3,Patna,Modern Trade,Bronze,2024-12-20T00:00:00
379,C0000379,Customer 379,1,Noida,General Trade,Bronze,2024-09-26T00:00:00
380,C0000380,Customer 380,3,Patna,Modern Trade,Bronze,2021-03-30T00:00:00
381,C0000381,Customer 381,2,Kochi,Institutional,Bronze,2023-11-14T00:00:00
382,C0000382,Customer 382,4,Surat,Institutional,Gold,2022-11-19T00:00:00
383,C0000383,Customer 383,5,Bhopal,Modern Trade,Silver,2023-04-24T00:00:00
384,C0000384,Customer 384,4,Pune,E-Commerce,Bronze,2024-02-02T00:00:00
385,C0000385,Customer 385,2,Hyderabad,General Trade,Bronze,2023-12-22T00:00:00
386,C0000386,Customer 386,1,Delhi,E-Commerce,Bronze,2023-08-02T00:00:00
387,C0000387,Customer 387,3,Kolkata,Modern Trade,Bronze,2024-02-06T00:00:00
388,C0000388,Customer 388,3,Patna,E-Commerce,Gold,2024-07-27T00:00:00
389,C0000389,Customer 389,1,Noida,General Trade,Silver,2023-04-15T00:00:00
390,C0000390,Customer 390,4,Mumbai,General Trade,Bronze,2024-07-14T00:00:00
391,C0000391,Customer 391,2,Hyderabad,Modern Trade,Silver,2022-09-23T00:00:00
392,C0000392,Customer 392,1,Delhi,Institutional,Bronze,2022-05-24T00:00:00
393,C0000393,Customer 393,1,Gurgaon,Modern Trade,Gold,2021-11-03T00:00:00
394,C0000394,Customer 394,3,Kolkata,Modern Trade,Bronze,2024-08-25T00:00:00
395,C0000395,Customer 395,3,Guwahati,General Trade,Silver,2021-10-27T00:00:00
396,C0000396,Customer 396,2,Chennai,General Trade,Bronze,2024-12-29T00:00:00
397,C0000397,Customer 397,3,Guwahati,E-Commerce,Silver,2023-07-05T00:00:00
398,C0000398,Customer 398,3,Guwahati,E-Commerce,Gold,2022-03-25T00:00:00
399,C0000399,Customer 399,5,Bhopal,General Trade,Gold,2023-12-29T00:00:00
400,C0000400,Customer 400,5,Nagpur,Institutional,Bronze,2021-01-08T00:00:00
401,C0000401,Customer 401,4,Ahmedabad,Institutional,Bronze,2024-11-24T00:00:00
402,C0000402,Customer 402,3,Kolkata,General Trade,Bronze,2022-12-09T00:00:00
403,C0000403,Customer 403,4,Surat,Institutional,Silver,2022-10-17T00:00:00
404,C0000404,Customer 404,1,Jaipur,Institutional,Bronze,2023-02-22T00:00:00
405,C0000405,Customer 405,2,Kochi,Modern Trade,Bronze,2023-06-17T00:00:00
406,C0000406,Customer 406,1,Noida,E-Commerce,Gold,2025-02-01T00:00:00
407,C0000407,Customer 407,1,Noida,Modern Trade,Silver,2022-08-01T00:00:00
408,C0000408,Customer 408,3,Kolkata,Institutional,Silver,2022-06-13T00:00:00
409,C0000409,Customer 409,4,Pune,Modern Trade,Bronze,2021-09-19T00:00:00
410,C0000410,Customer 410,3,Kolkata,Institutional,Bronze,2023-01-15T00:00:00
411,C0000411,Customer 411,2,Kochi,Institutional,Gold,2021-02-18T00:00:00
412,C0000412,Customer 412,3,Guwahati,General Trade,Gold,2022-08-28T00:00:00
413,C0000413,Customer 413,3,Kolkata,Modern Trade,Bronze,2022-01-30T00:00:00
414,C0000414,Customer 414,2,Kochi,Modern Trade,Silver,2021-11-10T00:00:00
415,C0000415,Customer 415,4,Ahmedabad,General Trade,Bronze,2023-05-11T00:00:00
416,C0000416,Customer 416,1,Jaipur,Institutional,Silver,2023-05-21T00:00:00
417,C0000417,Customer 417,4,Pune,Modern Trade,Silver,2024-05-25T00:00:00
418,C0000418,Customer 418,5,Nagpur,E-Commerce,Bronze,2022-10-05T00:00:00
419,C0000419,Customer 419,3,Patna,General Trade,Silver,2024-07-26T00:00:00
420,C0000420,Customer 420,4,Surat,E-Commerce,Gold,2023-05-02T00:00:00
421,C0000421,Customer 421,4,Ahmedabad,Modern Trade,Gold,2021-09-13T00:00:00
422,C0000422,Customer 422,5,Nagpur,E-Commerce,Silver,2023-12-28T00:00:00
423,C0000423,Customer 423,3,Guwahati,General Trade,Gold,2023-12-22T00:00:00
424,C0000424,Customer 424,4,Mumbai,Institutional,Bronze,2024-07-17T00:00:00
425,C0000425,Customer 425,4,Pune,General Trade,Gold,2021-05-14T00:00:00
426,C0000426,Customer 426,1,Jaipur,Institutional,Bronze,2021-03-26T00:00:00
427,C0000427,Customer 427,1,Noida,E-Commerce,Bronze,2021-12-19T00:00:00
428,C0000428,Customer 428,1,Jaipur,Institutional,Bronze,2022-10-02T00:00:00
429,C0000429,Customer 429,4,Pune,Institutional,Bronze,2023-01-04T00:00:00
430,C0000430,Customer 430,1,Gurgaon,Institutional,Silver,2025-01-23T00:00:00
431,C0000431,Customer 431,3,Kolkata,E-Commerce,Gold,2024-05-31T00:00:00
432,C0000432,Customer 432,2,Chennai,Modern Trade,Bronze,2022-12-18T00:00:00
433,C0000433,Customer 433,2,Chennai,General Trade,Bronze,2023-09-25T00:00:00
434,C0000434,Customer 434,4,Ahmedabad,Institutional,Bronze,2022-01-30T00:00:00
435,C0000435,Customer 435,3,Guwahati,General Trade,Bronze,2022-07-04T00:00:00
436,C0000436,Customer 436,1,Noida,Modern Trade,Silver,2022-11-25T00:00:00
437,C0000437,Customer 437,3,Guwahati,E-Commerce,Silver,2022-04-04T00:00:00
438,C0000438,Customer 438,4,Ahmedabad,Institutional,Silver,2022-07-02T00:00:00
439,C0000439,Customer 439,3,Guwahati,Institutional,Bronze,2024-08-01T00:00:00
440,C0000440,Customer 440,3,Guwahati,E-Commerce,Bronze,2021-07-20T00:00:00
441,C0000441,Customer 441,4,Surat,Institutional,Silver,2024-06-25T00:00:00
442,C0000442,Customer 442,4,Pune,Modern Trade,Gold,2021-08-14T00:00:00
443,C0000443,Customer 443,4,Mumbai,General Trade,Bronze,2021-03-12T00:00:00
444,C0000444,Customer 444,4,Surat,General Trade,Gold,2025-01-20T00:00:00
445,C0000445,Customer 445,4,Mumbai,Modern Trade,Gold,2024-01-28T00:00:00
446,C0000446,Customer 446,5,Nagpur,Institutional,Bronze,2023-06-08T00:00:00
447,C0000447,Customer 447,1,Gurgaon,Institutional,Gold,2022-06-23T00:00:00
448,C0000448,Customer 448,4,Ahmedabad,Modern Trade,Bronze,2023-06-12T00:00:00
449,C0000449,Customer 449,3,Kolkata,Institutional,Silver,2022-01-22T00:00:00
450,C0000450,Customer 450,1,Jaipur,E-Commerce,Bronze,2021-07-05T00:00:00
451,C0000451,Customer 451,5,Nagpur,E-Commerce,Bronze,2023-06-14T00:00:00
452,C0000452,Customer 452,2,Chennai,E-Commerce,Bronze,2024-02-04T00:00:00
453,C0000453,Customer 453,1,Noida,Modern Trade,Silver,2024-04-23T00:00:00
454,C0000454,Customer 454,3,Guwahati,E-Commerce,Silver,2023-04-14T00:00:00
455,C0000455,Customer 455,1,Delhi,Institutional,Bronze,2022-05-10T00:00:00
456,C0000456,Customer 456,3,Patna,E-Commerce,Bronze,2023-10-20T00:00:00
457,C0000457,Customer 457,3,Guwahati,Modern Trade,Bronze,2022-09-18T00:00:00
458,C0000458,Customer 458,1,Jaipur,Institutional,Silver,2023-01-01T00:00:00
459,C0000459,Customer 459,4,Pune,Modern Trade,Bronze,2021-12-22T00:00:00
460,C0000460,Customer 460,5,Indore,General Trade,Bronze,2021-04-12T00:00:00
461,C0000461,Customer 461,5,Bhopal,Institutional,Silver,2021-07-05T00:00:00
462,C0000462,Customer 462,3,Kolkata,Institutional,Gold,2024-02-22T00:00:00
463,C0000463,Customer 463,2,Bengaluru,General Trade,Bronze,2024-09-12T00:00:00
464,C0000464,Customer 464,2,Bengaluru,General Trade,Bronze,2021-04-13T00:00:00
465,C0000465,Customer 465,3,Guwahati,Institutional,Bronze,2023-08-06T00:00:00
466,C0000466,Customer 466,1,Jaipur,General Trade,Bronze,2024-05-27T00:00:00
467,C0000467,Customer 467,3,Kolkata,Institutional,Silver,2023-05-30T00:00:00
468,C0000468,Customer 468,2,Chennai,Institutional,Bronze,2023-11-12T00:00:00
469,C0000469,Customer 469,4,Ahmedabad,General Trade,Bronze,2023-06-01T00:00:00
470,C0000470,Customer 470,2,Bengaluru,Modern Trade,Bronze,2022-10-18T00:00:00
471,C0000471,Customer 471,4,Surat,Modern Trade,Silver,2025-02-05T00:00:00
472,C0000472,Customer 472,5,Bhopal,General Trade,Bronze,2021-10-31T00:00:00
473,C0000473,Customer 473,2,Chennai,Modern Trade,Bronze,2022-12-24T00:00:00
474,C0000474,Customer 474,5,Nagpur,General Trade,Bronze,2021-03-15T00:00:00
475,C0000475,Customer 475,3,Guwahati,Institutional,Bronze,2023-05-25T00:00:00
476,C0000476,Customer 476,4,Ahmedabad,Modern Trade,Bronze,2023-09-14T00:00:00
477,C0000477,Customer 477,3,Kolkata,General Trade,Bronze,2023-08-21T00:00:00
478,C0000478,Customer 478,2,Kochi,Institutional,Bronze,2023-07-27T00:00:00
479,C0000479,Customer 479,2,Kochi,General Trade,Silver,2023-06-29T00:00:00
480,C0000480,Customer 480,3,Guwahati,General Trade,Bronze,2022-02-14T00:00:00
481,C0000481,Customer 481,2,Bengaluru,Institutional,Bronze,2024-08-02T00:00:00
482,C0000482,Customer 482,1,Delhi,Modern Trade,Bronze,2021-05-16T00:00:00
483,C0000483,Customer 483,3,Kolkata,General Trade,Bronze,2021-11-29T00:00:00
484,C0000484,Customer 484,2,Chennai,Institutional,Bronze,2024-05-26T00:00:00
485,C0000485,Customer 485,1,Jaipur,Institutional,Silver,2023-06-07T00:00:00
486,C0000486,Customer 486,4,Mumbai,E-Commerce,Bronze,2022-11-01T00:00:00
487,C0000487,Customer 487,3,Patna,General Trade,Bronze,2023-12-21T00:00:00
488,C0000488,Customer 488,2,Kochi,Modern Trade,Gold,2022-07-07T00:00:00
489,C0000489,Customer 489,2,Chennai,Institutional,Silver,2021-08-03T00:00:00
490,C0000490,Customer 490,4,Pune,General Trade,Bronze,2022-07-15T00:00:00
491,C0000491,Customer 491,3,Guwahati,Modern Trade,Silver,2023-01-28T00:00:00
492,C0000492,Customer 492,3,Guwahati,Institutional,Silver,2021-06-08T00:00:00
493,C0000493,Customer 493,3,Patna,General Trade,Silver,2024-05-08T00:00:00
494,C0000494,Customer 494,5,Indore,Institutional,Bronze,2024-03-04T00:00:00
495,C0000495,Customer 495,1,Noida,E-Commerce,Bronze,2021-06-16T00:00:00
496,C0000496,Customer 496,4,Surat,Institutional,Bronze,2024-12-09T00:00:00
497,C0000497,Customer 497,3,Guwahati,General Trade,Bronze,2021-03-18T00:00:00
498,C0000498,Customer 498,2,Chennai,Institutional,Bronze,2024-08-18T00:00:00
499,C0000499,Customer 499,4,Mumbai,Institutional,Silver,2023-04-09T00:00:00
500,C0000500,Customer 500,1,Gurgaon,E-Commerce,Bronze,2024-05-14T00:00:00
501,C0000501,Customer 501,4,Ahmedabad,General Trade,Bronze,2021-02-20T00:00:00
502,C0000502,Customer 502,3,Guwahati,Institutional,Bronze,2024-11-26T00:00:00
503,C0000503,Customer 503,5,Nagpur,E-Commerce,Gold,2022-02-20T00:00:00
504,C0000504,Customer 504,3,Kolkata,E-Commerce,Bronze,2024-11-11T00:00:00
505,C0000505,Customer 505,2,Kochi,General Trade,Bronze,2023-03-10T00:00:00
506,C0000506,Customer 506,3,Guwahati,Institutional,Bronze,2022-11-25T00:00:00
507,C0000507,Customer 507,1,Noida,Institutional,Gold,2021-06-29T00:00:00
508,C0000508,Customer 508,2,Bengaluru,E-Commerce,Bronze,2021-12-16T00:00:00
509,C0000509,Customer 509,4,Mumbai,Modern Trade,Silver,2021-08-07T00:00:00
510,C0000510,Customer 510,4,Pune,Institutional,Silver,2023-04-03T00:00:00
511,C0000511,Customer 511,3,Patna,Modern Trade,Bronze,2021-09-02T00:00:00
512,C0000512,Customer 512,1,Noida,Institutional,Bronze,2022-07-07T00:00:00
513,C0000513,Customer 513,1,Delhi,Modern Trade,Silver,2024-09-30T00:00:00
514,C0000514,Customer 514,3,Patna,Institutional,Bronze,2024-10-02T00:00:00
515,C0000515,Customer 515,4,Ahmedabad,Institutional,Bronze,2024-05-28T00:00:00
516,C0000516,Customer 516,3,Kolkata,E-Commerce,Bronze,2023-07-20T00:00:00
517,C0000517,Customer 517,4,Ahmedabad,E-Commerce,Gold,2023-11-02T00:00:00
518,C0000518,Customer 518,1,Jaipur,General Trade,Bronze,2024-12-08T00:00:00
519,C0000519,Customer 519,5,Bhopal,General Trade,Silver,2024-03-18T00:00:00
520,C0000520,Customer 520,2,Kochi,Modern Trade,Bronze,2021-01-19T00:00:00
521,C0000521,Customer 521,3,Patna,Modern Trade,Bronze,2023-01-31T00:00:00
522,C0000522,Customer 522,1,Delhi,E-Commerce,Silver,2022-05-25T00:00:00
523,C0000523,Customer 523,1,Gurgaon,General Trade,Silver,2023-03-03T00:00:00
524,C0000524,Customer 524,3,Guwahati,General Trade,Silver,2024-12-25T00:00:00
525,C0000525,Customer 525,2,Chennai,E-Commerce,Silver,2022-04-25T00:00:00
526,C0000526,Customer 526,2,Chennai,E-Commerce,Bronze,2023-03-26T00:00:00
527,C0000527,Customer 527,1,Jaipur,General Trade,Bronze,2023-08-24T00:00:00
528,C0000528,Customer 528,5,Bhopal,Modern Trade,Bronze,2022-03-04T00:00:00
529,C0000529,Customer 529,3,Kolkata,Institutional,Silver,2021-02-07T00:00:00
530,C0000530,Customer 530,4,Mumbai,Modern Trade,Gold,2022-11-27T00:00:00
531,C0000531,Customer 531,1,Delhi,Institutional,Bronze,2023-07-16T00:00:00
532,C0000532,Customer 532,1,Noida,General Trade,Bronze,2024-01-26T00:00:00
533,C0000533,Customer 533,1,Noida,E-Commerce,Silver,2023-06-25T00:00:00
534,C0000534,Customer 534,5,Nagpur,Modern Trade,Gold,2021-03-03T00:00:00
535,C0000535,Customer 535,2,Bengaluru,Modern Trade,Bronze,2023-09-10T00:00:00
536,C0000536,Customer 536,5,Nagpur,Modern Trade,Bronze,2021-01-24T00:00:00
537,C0000537,Customer 537,3,Kolkata,E-Commerce,Bronze,2024-02-01T00:00:00
538,C0000538,Customer 538,4,Ahmedabad,Modern Trade,Bronze,2023-03-29T00:00:00
539,C0000539,Customer 539,2,Bengaluru,Modern Trade,Bronze,2023-11-12T00:00:00
540,C0000540,Customer 540,3,Patna,Institutional,Bronze,2021-07-03T00:00:00
541,C0000541,Customer 541,4,Mumbai,Modern Trade,Bronze,2021-02-09T00:00:00
542,C0000542,Customer 542,1,Noida,Modern Trade,Silver,2021-04-26T00:00:00
543,C0000543,Customer 543,3,Patna,Modern Trade,Bronze,2021-01-06T00:00:00
544,C0000544,Customer 544,5,Bhopal,Institutional,Silver,2022-05-17T00:00:00
545,C0000545,Customer 545,1,Gurgaon,General Trade,Bronze,2022-11-08T00:00:00
546,C0000546,Customer 546,3,Kolkata,Institutional,Bronze,2024-02-26T00:00:00
547,C0000547,Customer 547,4,Ahmedabad,Institutional,Silver,2023-09-06T00:00:00
548,C0000548,Customer 548,3,Kolkata,Institutional,Bronze,2022-03-20T00:00:00
549,C0000549,Customer 549,3,Guwahati,Modern Trade,Bronze,2021-05-14T00:00:00
550,C0000550,Customer 550,1,Jaipur,Institutional,Bronze,2024-11-14T00:00:00
551,C0000551,Customer 551,1,Gurgaon,Modern Trade,Bronze,2022-09-09T00:00:00
552,C0000552,Customer 552,1,Noida,E-Commerce,Bronze,2022-11-17T00:00:00
553,C0000553,Customer 553,1,Delhi,Modern Trade,Silver,2021-02-17T00:00:00
554,C0000554,Customer 554,3,Guwahati,Modern Trade,Silver,2023-07-11T00:00:00
555,C0000555,Customer 555,3,Kolkata,Institutional,Silver,2023-09-27T00:00:00
556,C0000556,Customer 556,3,Patna,Modern Trade,Bronze,2024-08-22T00:00:00
557,C0000557,Customer 557,5,Indore,E-Commerce,Bronze,2023-01-10T00:00:00
558,C0000558,Customer 558,1,Jaipur,General Trade,Bronze,2022-02-11T00:00:00
559,C0000559,Customer 559,2,Bengaluru,Modern Trade,Bronze,2021-10-24T00:00:00
560,C0000560,Customer 560,5,Indore,E-Commerce,Bronze,2024-05-19T00:00:00
561,C0000561,Customer 561,3,Guwahati,Modern Trade,Bronze,2024-08-09T00:00:00
562,C0000562,Customer 562,1,Jaipur,Modern Trade,Bronze,2021-12-09T00:00:00
563,C0000563,Customer 563,5,Bhopal,Institutional,Bronze,2023-05-07T00:00:00
564,C0000564,Customer 564,3,Guwahati,E-Commerce,Silver,2023-04-21T00:00:00
565,C0000565,Customer 565,2,Kochi,General Trade,Silver,2022-03-09T00:00:00
566,C0000566,Customer 566,1,Jaipur,Institutional,Bronze,2021-05-04T00:00:00
567,C0000567,Customer 567,4,Surat,Institutional,Bronze,2024-08-24T00:00:00
568,C0000568,Customer 568,2,Chennai,E-Commerce,Bronze,2023-02-21T00:00:00
569,C0000569,Customer 569,5,Indore,General Trade,Silver,2022-11-28T00:00:00
570,C0000570,Customer 570,2,Kochi,General Trade,Silver,2024-05-19T00:00:00
571,C0000571,Customer 571,5,Bhopal,E-Commerce,Bronze,2023-12-11T00:00:00
572,C0000572,Customer 572,1,Delhi,Institutional,Bronze,2023-05-13T00:00:00
573,C0000573,Customer 573,2,Bengaluru,Modern Trade,Bronze,2022-03-13T00:00:00
574,C0000574,Customer 574,5,Indore,Modern Trade,Bronze,2023-12-31T00:00:00
575,C0000575,Customer 575,3,Kolkata,General Trade,Bronze,2023-09-24T00:00:00
576,C0000576,Customer 576,4,Mumbai,General Trade,Bronze,2025-01-29T00:00:00
577,C0000577,Customer 577,5,Nagpur,General Trade,Bronze,2024-05-05T00:00:00
578,C0000578,Customer 578,4,Surat,General Trade,Bronze,2022-11-11T00:00:00
579,C0000579,Customer 579,3,Patna,General Trade,Bronze,2022-08-15T00:00:00
580,C0000580,Customer 580,3,Kolkata,E-Commerce,Silver,2021-06-08T00:00:00
581,C0000581,Customer 581,3,Kolkata,Modern Trade,Silver,2024-06-15T00:00:00
582,C0000582,Customer 582,1,Jaipur,Institutional,Silver,2022-08-15T00:00:00
583,C0000583,Customer 583,4,Surat,General Trade,Bronze,2023-01-08T00:00:00
584,C0000584,Customer 584,5,Nagpur,Modern Trade,Gold,2024-09-04T00:00:00
585,C0000585,Customer 585,4,Mumbai,E-Commerce,Bronze,2023-05-13T00:00:00
586,C0000586,Customer 586,1,Jaipur,Modern Trade,Bronze,2023-07-11T00:00:00
587,C0000587,Customer 587,5,Bhopal,Modern Trade,Bronze,2022-08-21T00:00:00
588,C0000588,Customer 588,3,Patna,Modern Trade,Bronze,2023-05-23T00:00:00
589,C0000589,Customer 589,4,Ahmedabad,General Trade,Bronze,2022-12-10T00:00:00
590,C0000590,Customer 590,5,Nagpur,E-Commerce,Silver,2024-01-24T00:00:00
591,C0000591,Customer 591,1,Gurgaon,E-Commerce,Bronze,2024-04-15T00:00:00
592,C0000592,Customer 592,1,Jaipur,Modern Trade,Bronze,2021-08-19T00:00:00
593,C0000593,Customer 593,5,Bhopal,E-Commerce,Bronze,2022-03-04T00:00:00
594,C0000594,Customer 594,4,Surat,Modern Trade,Bronze,2021-12-25T00:00:00
595,C0000595,Customer 595,2,Kochi,General Trade,Bronze,2022-01-18T00:00:00
596,C0000596,Customer 596,4,Surat,General Trade,Silver,2024-11-23T00:00:00
597,C0000597,Customer 597,3,Guwahati,General Trade,Bronze,2024-08-06T00:00:00
598,C0000598,Customer 598,4,Ahmedabad,Modern Trade,Silver,2024-08-05T00:00:00
599,C0000599,Customer 599,1,Noida,Institutional,Gold,2024-05-14T00:00:00
600,C0000600,Customer 600,5,Indore,Institutional,Bronze,2022-08-13T00:00:00
601,C0000601,Customer 601,3,Patna,Institutional,Bronze,2023-10-31T00:00:00
